fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0010638297872340426,0.09731799
0.0,0.002127659574468085,0.06577321
0.0006042296072507553,0.002127659574468085,0.0656064
0.0006042296072507553,0.0031914893617021275,0.05861471
0.0012084592145015106,0.0031914893617021275,0.053778935
0.0012084592145015106,0.007446808510638298,0.045788072
0.0018126888217522659,0.007446808510638298,0.045508284
0.0018126888217522659,0.011702127659574468,0.040252253
0.002416918429003021,0.011702127659574468,0.034819156
0.002416918429003021,0.01702127659574468,0.029695477
0.0030211480362537764,0.01702127659574468,0.0290812
0.0030211480362537764,0.02127659574468085,0.021209385
0.004229607250755287,0.02127659574468085,0.020178359
0.004229607250755287,0.02446808510638298,0.017200438
0.004833836858006042,0.02446808510638298,0.016629841
0.004833836858006042,0.02872340425531915,0.015678732
0.005438066465256798,0.02872340425531915,0.015066849
0.005438066465256798,0.029787234042553193,0.014393014
0.00785498489425982,0.029787234042553193,0.009705666
0.00785498489425982,0.030851063829787233,0.009310995
0.00906344410876133,0.030851063829787233,0.008926978
0.00906344410876133,0.031914893617021274,0.0088554565
0.009667673716012085,0.031914893617021274,0.008749867
0.009667673716012085,0.03297872340425532,0.008364827
0.01933534743202417,0.03297872340425532,0.004745727
0.01933534743202417,0.03404255319148936,0.004707196
0.027190332326283987,0.03404255319148936,0.0029663048
0.027190332326283987,0.035106382978723406,0.002918687
0.0283987915407855,0.035106382978723406,0.0028514992
0.0283987915407855,0.036170212765957444,0.002804318
0.03262839879154079,0.036170212765957444,0.0026190695
0.03262839879154079,0.03723404255319149,0.002618477
0.042900302114803626,0.03723404255319149,0.0023773396
0.042900302114803626,0.03829787234042553,0.0023643253
0.04652567975830816,0.03829787234042553,0.0022283976
0.04652567975830816,0.039361702127659576,0.002219128
0.04954682779456193,0.039361702127659576,0.0021564101
0.04954682779456193,0.04042553191489362,0.0021541084
0.05377643504531722,0.04042553191489362,0.0021001126
0.05377643504531722,0.0425531914893617,0.0020720211
0.05740181268882175,0.0425531914893617,0.0020340974
