fpr,tpr,threshold
0.0,0.0,inf
0.0005730659025787965,0.0,0.4022426
0.001146131805157593,0.0,0.3685798
0.001146131805157593,0.0010638297872340426,0.36267024
0.0017191977077363897,0.0010638297872340426,0.32607883
0.0017191977077363897,0.0031914893617021275,0.2941216
0.002292263610315186,0.0031914893617021275,0.29149756
0.002292263610315186,0.00425531914893617,0.28906193
0.0028653295128939827,0.00425531914893617,0.28850684
0.0028653295128939827,0.009574468085106383,0.2812293
0.008595988538681949,0.009574468085106383,0.26165444
0.008595988538681949,0.010638297872340425,0.25563923
0.009169054441260744,0.010638297872340425,0.23896846
0.009169054441260744,0.011702127659574468,0.23043373
0.010315186246418338,0.011702127659574468,0.22824602
0.010315186246418338,0.019148936170212766,0.21684723
0.018911174785100286,0.019148936170212766,0.14850979
0.018911174785100286,0.02446808510638298,0.14489852
0.019484240687679084,0.02446808510638298,0.14488278
0.019484240687679084,0.027659574468085105,0.14373322
0.02005730659025788,0.027659574468085105,0.14329655
0.02005730659025788,0.02872340425531915,0.14307232
0.02521489971346705,0.02872340425531915,0.12479736
0.02521489971346705,0.029787234042553193,0.12475245
0.026361031518624643,0.029787234042553193,0.11522402
0.026361031518624643,0.030851063829787233,0.108603336
0.030945558739255013,0.030851063829787233,0.09747094
0.030945558739255013,0.031914893617021274,0.09731806
0.03782234957020057,0.031914893617021274,0.08293726
0.03782234957020057,0.03297872340425532,0.08285429
0.038395415472779366,0.03297872340425532,0.082789145
0.038395415472779366,0.03404255319148936,0.07495563
0.03954154727793696,0.03404255319148936,0.07176353
0.03954154727793696,0.035106382978723406,0.06876506
0.04011461318051576,0.035106382978723406,0.06804754
0.04011461318051576,0.10957446808510639,0.06346317
0.040687679083094556,0.10957446808510639,0.06345647
0.040687679083094556,0.2148936170212766,0.062597156
0.04126074498567335,0.2148936170212766,0.06258504
0.04126074498567335,0.4095744680851064,0.06156073
0.04183381088825215,0.4095744680851064,0.061559536
0.04183381088825215,0.8914893617021277,0.05865383
0.042406876790830945,0.8914893617021277,0.05863876
0.042406876790830945,0.8957446808510638,0.058600277
0.04297994269340974,0.8957446808510638,0.058595978
0.04297994269340974,0.898936170212766,0.058546245
0.04355300859598854,0.898936170212766,0.058538157
0.04355300859598854,0.9063829787234042,0.058353823
0.04469914040114613,0.9063829787234042,0.058296192
0.04469914040114613,0.9074468085106383,0.0582939
0.04527220630372493,0.9074468085106383,0.05826941
0.04527220630372493,0.9095744680851063,0.05822163
0.045845272206303724,0.9095744680851063,0.058163602
0.045845272206303724,0.9106382978723404,0.058140032
0.04699140401146132,0.9106382978723404,0.0580415
0.04699140401146132,0.9117021276595745,0.058028817
0.048137535816618914,0.9117021276595745,0.057966232
0.048137535816618914,0.9138297872340425,0.057851017
0.0498567335243553,0.9138297872340425,0.05780735
0.0498567335243553,0.9148936170212766,0.057793427
0.05100286532951289,0.9148936170212766,0.057732485
0.05100286532951289,0.9170212765957447,0.057659484
0.052148997134670486,0.9170212765957447,0.057576697
0.052148997134670486,0.9191489361702128,0.05753257
0.05329512893982808,0.9191489361702128,0.057456166
0.05329512893982808,0.925531914893617,0.057005893
0.053868194842406875,0.925531914893617,0.056938697
0.053868194842406875,0.9319148936170213,0.055965424
0.055587392550143264,0.9319148936170213,0.055340815
0.055587392550143264,0.9340425531914893,0.05482042
0.056160458452722065,0.9340425531914893,0.05444286
0.056160458452722065,0.9351063829787234,0.054266345
0.05673352435530086,0.9351063829787234,0.054178864
0.05673352435530086,0.9361702127659575,0.053747285
0.05730659025787966,0.9361702127659575,0.053690035
0.05730659025787966,0.9372340425531915,0.0536762
0.057879656160458454,0.9372340425531915,0.053329807
0.057879656160458454,0.9382978723404255,0.053230114
0.05845272206303725,0.9382978723404255,0.053213738
0.05845272206303725,0.9393617021276596,0.05305969
0.05902578796561605,0.9393617021276596,0.05292674
0.05902578796561605,0.9404255319148936,0.05287712
0.06074498567335244,0.9404255319148936,0.052717198
0.06074498567335244,0.9414893617021277,0.05269773
0.06131805157593123,0.9414893617021277,0.052674074
