Sample,X(ms) [09.01.2026 19:11:13 127 UTC],"DB_Measuring.CycleTime_ms"
41824,1767987876700.692519,1
41825,1767987876701.717519,1
41826,1767987876702.743519,1
41827,1767987876703.783519,1
41828,1767987876704.806519,1
41829,1767987876705.824519,1
41830,1767987876706.852519,1
41831,1767987876707.881519,1
41832,1767987876708.899519,1
41833,1767987876709.985519,1
41834,1767987876710.949519,1
41835,1767987876711.977519,1
41836,1767987876712.992519,1
41837,1767987876714.080519,1
41838,1767987876715.038519,1
41839,1767987876716.062519,1
41840,1767987876717.097519,1
41841,1767987876718.166519,1
41842,1767987876719.134519,1
41843,1767987876720.151519,1
41844,1767987876721.184519,1
41845,1767987876722.217519,1
41846,1767987876723.237519,1
41847,1767987876724.268519,1
41848,1767987876725.289519,1
41849,1767987876726.324519,1
41850,1767987876727.387519,1
41851,1767987876730.040519,1
41852,1767987876730.397519,1
41853,1767987876731.426519,1
41854,1767987876732.485519,1
41855,1767987876733.517519,1
41856,1767987876734.631519,1
41857,1767987876735.618519,1
41858,1767987876736.644519,1
41859,1767987876737.663519,1
41860,1767987876738.700519,1
41861,1767987876739.717519,1
41862,1767987876740.747519,1
41863,1767987876741.760519,1
41864,1767987876742.793519,1
41865,1767987876743.821519,1
41866,1767987876744.851519,1
41867,1767987876745.879519,1
41868,1767987876746.949519,1
41869,1767987876747.969519,1
41870,1767987876748.999519,1
41871,1767987876750.048519,1
41872,1767987876751.035519,1
41873,1767987876752.059519,1
41874,1767987876753.090519,1
41875,1767987876754.831519,1
41876,1767987876755.251519,1
41877,1767987876756.292519,1
41878,1767987876757.384519,1
41879,1767987876758.406519,1
41880,1767987876759.468519,1
41881,1767987876760.527519,1
41882,1767987876761.603519,1
41883,1767987876762.697519,1
41884,1767987876763.801519,1
41885,1767987876764.978519,1
41886,1767987876765.718519,1
41887,1767987876766.744519,1
41888,1767987876767.769519,1
41889,1767987876768.796519,1
41890,1767987876769.822519,1
41891,1767987876770.855519,1
41892,1767987876771.870519,1
41893,1767987876772.899519,1
41894,1767987876773.958519,1
41895,1767987876774.961519,1
41896,1767987876775.985519,1
41897,1767987876777.006519,1
41898,1767987876778.060519,1
41899,1767987876779.058519,1
41900,1767987876780.076519,1
41901,1767987876781.097519,1
41902,1767987876782.145519,1
41903,1767987876783.139519,1
41904,1767987876784.156519,1
41905,1767987876785.184519,1
41906,1767987876786.202519,1
41907,1767987876787.243519,1
41908,1767987876788.262519,1
41909,1767987876789.281519,1
41910,1767987876790.311519,1
41911,1767987876791.337519,1
41912,1767987876792.400519,1
41913,1767987876793.425519,1
41914,1767987876794.464519,1
41915,1767987876795.477519,1
41916,1767987876796.502519,1
41917,1767987876797.515519,1
41918,1767987876798.542519,1
41919,1767987876799.567519,1
41920,1767987876800.586519,1
41921,1767987876801.596519,1
41922,1767987876802.612519,1
41923,1767987876803.636519,1
41924,1767987876804.654519,1
41925,1767987876805.680519,1
41926,1767987876806.695519,1
41927,1767987876807.719519,1
41928,1767987876808.744519,1
41929,1767987876809.761519,1
41930,1767987876810.794519,1
41931,1767987876811.813519,1
41932,1767987876812.841519,1
41933,1767987876813.868519,1
41934,1767987876814.895519,1
41935,1767987876815.918519,1
41936,1767987876816.933519,1
41937,1767987876818.005519,1
41938,1767987876818.994519,1
41939,1767987876820.009519,1
41940,1767987876822.109519,1
41941,1767987876823.026519,1
41942,1767987876824.030519,1
41943,1767987876825.092519,1
41944,1767987876825.543519,1
41945,1767987876826.598519,1
41946,1767987876827.606519,1
41947,1767987876828.656519,1
41948,1767987876829.672519,1
41949,1767987876830.725519,1
41950,1767987876831.735519,1
41951,1767987876833.058519,1
41952,1767987876833.767519,1
41953,1767987876834.792519,1
41954,1767987876835.822519,1
41955,1767987876836.850519,1
41956,1767987876837.881519,1
41957,1767987876838.926519,1
41958,1767987876839.933519,1
41959,1767987876840.957519,1
41960,1767987876842.009519,1
41961,1767987876843.013519,1
41962,1767987876844.030519,1
41963,1767987876845.063519,1
41964,1767987876846.101519,1
41965,1767987876847.105519,1
41966,1767987876848.126519,1
41967,1767987876849.148519,1
41968,1767987876850.178519,1
41969,1767987876851.202519,1
41970,1767987876852.241519,1
41971,1767987876853.274519,1
41972,1767987876854.300519,1
41973,1767987876855.392519,1
41974,1767987876856.343519,1
41975,1767987876857.380519,1
41976,1767987876858.418519,1
41977,1767987876859.435519,1
41978,1767987876860.512519,1
41979,1767987876861.590519,1
41980,1767987876862.517519,1
41981,1767987876863.557519,1
41982,1767987876864.582519,1
41983,1767987876865.596519,1
41984,1767987876866.612519,1
41985,1767987876867.792519,1
41986,1767987876868.848519,1
41987,1767987876869.861519,1
41988,1767987876870.894519,1
41989,1767987876871.955519,1
41990,1767987876873.183519,1
41991,1767987876874.070519,1
41992,1767987876875.028519,1
41993,1767987876876.041519,1
41994,1767987876877.076519,1
41995,1767987876878.126519,1
41996,1767987876879.118519,1
41997,1767987876880.138519,1
41998,1767987876881.156519,1
41999,1767987876882.186519,1
42000,1767987876884.303519,1
42001,1767987876885.219519,1
42002,1767987876886.251519,1
42003,1767987876886.686519,1
42004,1767987876887.715519,1
42005,1767987876888.748519,1
42006,1767987876889.775519,1
42007,1767987876890.803519,1
42008,1767987876891.846519,1
42009,1767987876892.937519,1
42010,1767987876894.063519,1
42011,1767987876894.963519,1
42012,1767987876895.976519,1
42013,1767987876896.999519,1
42014,1767987876898.062519,1
42015,1767987876899.041519,1
42016,1767987876900.075519,1
42017,1767987876901.101519,1
42018,1767987876902.152519,1
42019,1767987876903.160519,1
42020,1767987876904.180519,1
42021,1767987876905.215519,1
42022,1767987876906.254519,1
42023,1767987876907.262519,1
42024,1767987876908.279519,1
42025,1767987876909.311519,1
42026,1767987876910.345519,1
42027,1767987876911.524519,1
42028,1767987876912.524519,1
42029,1767987876913.588519,1
42030,1767987876914.652519,1
