fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0010638297872340426,0.09326678
0.0,0.006382978723404255,0.036908336
0.0005865102639296188,0.006382978723404255,0.03280791
0.0005865102639296188,0.00851063829787234,0.031225841
0.0011730205278592375,0.00851063829787234,0.030793756
0.0011730205278592375,0.009574468085106383,0.029581368
0.0017595307917888563,0.009574468085106383,0.026168322
0.0017595307917888563,0.010638297872340425,0.025460279
0.002346041055718475,0.010638297872340425,0.025390506
0.002346041055718475,0.019148936170212766,0.019888833
0.002932551319648094,0.019148936170212766,0.01890939
0.002932551319648094,0.02021276595744681,0.018687764
0.005278592375366569,0.02021276595744681,0.012314476
0.005278592375366569,0.023404255319148935,0.010448925
0.007038123167155425,0.023404255319148935,0.009467172
0.007038123167155425,0.026595744680851064,0.00906883
0.007624633431085044,0.026595744680851064,0.009029425
0.007624633431085044,0.031914893617021274,0.008163013
0.008211143695014663,0.031914893617021274,0.0079880655
0.008211143695014663,0.03404255319148936,0.0069433255
0.0093841642228739,0.03404255319148936,0.0066676415
0.0093841642228739,0.035106382978723406,0.006399526
0.010557184750733138,0.035106382978723406,0.0059447372
0.010557184750733138,0.036170212765957444,0.005912871
0.011143695014662757,0.036170212765957444,0.0058215084
0.011143695014662757,0.03723404255319149,0.0056144833
0.011730205278592375,0.03723404255319149,0.0052346955
0.011730205278592375,0.03829787234042553,0.005219492
0.01466275659824047,0.03829787234042553,0.0047864607
0.01466275659824047,0.039361702127659576,0.004601313
0.020527859237536656,0.039361702127659576,0.0039258907
0.020527859237536656,0.04042553191489362,0.00391232
0.021700879765395895,0.04042553191489362,0.0038744956
0.021700879765395895,0.04148936170212766,0.003820105
0.02346041055718475,0.04148936170212766,0.0034757159
0.02346041055718475,0.0425531914893617,0.0034741312
0.025806451612903226,0.0425531914893617,0.0033669234
0.025806451612903226,0.047872340425531915,0.0033424012
0.03167155425219941,0.047872340425531915,0.0031920846
0.03167155425219941,0.04893617021276596,0.003163131
0.03284457478005865,0.04893617021276596,0.0031417278
0.03284457478005865,0.05,0.0031391128
0.03401759530791789,0.05,0.0031275868
0.03401759530791789,0.05106382978723404,0.0031246576
0.03519061583577713,0.05106382978723404,0.003120447
0.03519061583577713,0.052127659574468084,0.003112955
0.04222873900293255,0.052127659574468084,0.0030540354
0.04222873900293255,0.05531914893617021,0.0030248705
0.04633431085043988,0.05531914893617021,0.0029664482
0.04633431085043988,0.05638297872340425,0.002958982
0.0469208211143695,0.05638297872340425,0.0029350326
0.0469208211143695,0.05851063829787234,0.0029315022
0.04868035190615836,0.05851063829787234,0.0029071611
0.04868035190615836,0.059574468085106386,0.0029067993
0.05102639296187683,0.059574468085106386,0.0028655566
0.05102639296187683,0.06063829787234042,0.0028500475
0.05161290322580645,0.06063829787234042,0.0028458529
0.05161290322580645,0.06170212765957447,0.0028396633
0.05219941348973607,0.06170212765957447,0.0028379867
0.05219941348973607,0.0627659574468085,0.0028279037
0.05278592375366569,0.0627659574468085,0.0028185614
0.05278592375366569,0.06382978723404255,0.002817755
0.05454545454545454,0.06382978723404255,0.00280305
0.05454545454545454,0.06702127659574468,0.0027812193
0.05513196480938416,0.06702127659574468,0.002773986
0.05513196480938416,0.07127659574468086,0.0027177988
0.05747800586510264,0.07127659574468086,0.002699852
0.05747800586510264,0.08191489361702127,0.0026613306
0.05806451612903226,0.08191489361702127,0.0026572493
