fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0010638297872340426,0.030428747
0.001146131805157593,0.0010638297872340426,0.027310008
0.001146131805157593,0.002127659574468085,0.025175774
0.0017191977077363897,0.002127659574468085,0.023192037
0.0017191977077363897,0.005319148936170213,0.021395879
0.002292263610315186,0.005319148936170213,0.019442942
0.002292263610315186,0.006382978723404255,0.019021278
0.0028653295128939827,0.006382978723404255,0.016537305
0.0028653295128939827,0.007446808510638298,0.01629288
0.0034383954154727794,0.007446808510638298,0.013458228
0.0034383954154727794,0.022340425531914895,0.008130812
0.005157593123209169,0.022340425531914895,0.007244643
0.005157593123209169,0.023404255319148935,0.0065243626
0.006876790830945559,0.023404255319148935,0.005695441
0.006876790830945559,0.02446808510638298,0.005604915
0.007449856733524355,0.02446808510638298,0.0055995914
0.007449856733524355,0.026595744680851064,0.004824806
0.008022922636103151,0.026595744680851064,0.004719184
0.008022922636103151,0.02872340425531915,0.0045646713
0.010315186246418338,0.02872340425531915,0.0041987365
0.010315186246418338,0.029787234042553193,0.004053948
0.010888252148997135,0.029787234042553193,0.0039170617
0.010888252148997135,0.031914893617021274,0.0037608955
0.011461318051575931,0.031914893617021274,0.0037543364
0.011461318051575931,0.03404255319148936,0.0037534386
0.013753581661891117,0.03404255319148936,0.0033935308
0.013753581661891117,0.035106382978723406,0.0033534593
0.01489971346704871,0.035106382978723406,0.0033046044
0.01489971346704871,0.03723404255319149,0.0032348745
0.0166189111747851,0.03723404255319149,0.0031989696
0.0166189111747851,0.03829787234042553,0.0031725026
0.017765042979942695,0.03829787234042553,0.0031203704
0.017765042979942695,0.039361702127659576,0.0030492698
0.01833810888252149,0.039361702127659576,0.003047749
0.01833810888252149,0.04042553191489362,0.0030246533
0.018911174785100286,0.04042553191489362,0.003024206
0.018911174785100286,0.04148936170212766,0.0029999907
0.02005730659025788,0.04148936170212766,0.0029821838
0.02005730659025788,0.043617021276595745,0.0028896094
0.021203438395415473,0.043617021276595745,0.002878235
0.021203438395415473,0.04468085106382979,0.0028704125
0.02521489971346705,0.04468085106382979,0.0027758211
0.02521489971346705,0.04680851063829787,0.0027699762
0.03037249283667622,0.04680851063829787,0.0027328979
0.03037249283667622,0.047872340425531915,0.0027234962
0.03151862464183381,0.047872340425531915,0.0027134647
0.03151862464183381,0.04893617021276596,0.0027129906
0.03553008595988539,0.04893617021276596,0.0026778711
0.03553008595988539,0.05106382978723404,0.0026488784
0.03610315186246418,0.05106382978723404,0.002647965
0.03610315186246418,0.05319148936170213,0.002621359
0.03667621776504298,0.05319148936170213,0.0026134918
0.03667621776504298,0.05531914893617021,0.0026005069
0.03782234957020057,0.05531914893617021,0.0025920728
0.03782234957020057,0.0574468085106383,0.0025769311
0.038395415472779366,0.0574468085106383,0.0025719346
0.038395415472779366,0.05851063829787234,0.00256936
0.040687679083094556,0.05851063829787234,0.0025576917
0.040687679083094556,0.059574468085106386,0.0025575538
0.04183381088825215,0.059574468085106386,0.002555929
0.04183381088825215,0.06063829787234042,0.0025491219
0.042406876790830945,0.06063829787234042,0.0025389013
0.042406876790830945,0.06170212765957447,0.0025200713
0.04297994269340974,0.06170212765957447,0.0025174425
0.04297994269340974,0.06489361702127659,0.002508219
0.04355300859598854,0.06489361702127659,0.0025067916
0.04355300859598854,0.06595744680851064,0.0025064924
0.04469914040114613,0.06595744680851064,0.0025039273
0.04469914040114613,0.06808510638297872,0.00249874
0.045845272206303724,0.06808510638297872,0.00248691
0.045845272206303724,0.07234042553191489,0.0024581593
0.046418338108882524,0.07234042553191489,0.002449846
0.046418338108882524,0.07340425531914893,0.002449685
0.04699140401146132,0.07340425531914893,0.0024456983
0.04699140401146132,0.07553191489361702,0.0024360209
0.04756446991404011,0.07553191489361702,0.0024324772
0.04756446991404011,0.07659574468085106,0.0024303738
0.0492836676217765,0.07659574468085106,0.0024275852
0.0492836676217765,0.08085106382978724,0.0024190182
0.0498567335243553,0.08085106382978724,0.002413937
0.0498567335243553,0.08191489361702127,0.002411155
0.0504297994269341,0.08191489361702127,0.0024110107
0.0504297994269341,0.08297872340425531,0.0024093254
0.05100286532951289,0.08297872340425531,0.0024061725
0.05100286532951289,0.08404255319148936,0.0024060928
0.05157593123209169,0.08404255319148936,0.0024058106
0.05157593123209169,0.0851063829787234,0.002403531
0.052148997134670486,0.0851063829787234,0.002401382
0.052148997134670486,0.08617021276595745,0.0023978218
0.05272206303724929,0.08617021276595745,0.0023960334
0.05272206303724929,0.08723404255319149,0.0023918643
