fpr,tpr,threshold
0.0,0.0,inf
0.0005865102639296188,0.0,0.78919435
0.0093841642228739,0.0,0.6127814
0.0093841642228739,0.0010638297872340426,0.6018492
0.00997067448680352,0.0010638297872340426,0.58869576
0.00997067448680352,0.002127659574468085,0.5850096
0.010557184750733138,0.002127659574468085,0.5811972
0.010557184750733138,0.013829787234042552,0.5501672
0.011143695014662757,0.013829787234042552,0.54501575
0.011143695014662757,0.02553191489361702,0.5295732
0.011730205278592375,0.02553191489361702,0.5294458
0.011730205278592375,0.02872340425531915,0.52683836
0.0375366568914956,0.02872340425531915,0.45542508
0.0375366568914956,0.031914893617021274,0.45445213
0.03812316715542522,0.031914893617021274,0.45245394
0.03812316715542522,0.03297872340425532,0.44760066
0.03929618768328446,0.03297872340425532,0.44583607
0.03929618768328446,0.03404255319148936,0.44528207
0.04281524926686217,0.03404255319148936,0.43836245
0.04281524926686217,0.036170212765957444,0.43697253
0.04340175953079179,0.036170212765957444,0.43690473
0.04340175953079179,0.03829787234042553,0.43610913
0.04398826979472141,0.03829787234042553,0.4358551
0.04398826979472141,0.043617021276595745,0.43530622
0.04457478005865103,0.043617021276595745,0.43450728
0.04457478005865103,0.05319148936170213,0.43113127
0.04516129032258064,0.05319148936170213,0.42995042
0.04516129032258064,0.05531914893617021,0.42692766
0.04574780058651026,0.05531914893617021,0.42058715
0.04574780058651026,0.13617021276595745,0.40252024
0.04633431085043988,0.13617021276595745,0.40205878
0.04633431085043988,0.1372340425531915,0.40194398
0.04750733137829912,0.1372340425531915,0.4017845
0.04750733137829912,0.13829787234042554,0.40167236
0.05102639296187683,0.13829787234042554,0.39963263
0.05102639296187683,0.15,0.39722148
0.05161290322580645,0.15,0.39713937
0.05161290322580645,0.20212765957446807,0.39242795
0.05219941348973607,0.20212765957446807,0.39241844
0.05219941348973607,0.22234042553191488,0.3915722
0.05278592375366569,0.22234042553191488,0.39156762
0.05278592375366569,0.34361702127659577,0.38580188
0.05337243401759531,0.34361702127659577,0.38568395
0.05337243401759531,0.3446808510638298,0.3856661
0.05395894428152493,0.3446808510638298,0.38562065
0.05395894428152493,0.3840425531914894,0.3818125
0.05454545454545454,0.3840425531914894,0.38165998
0.05454545454545454,0.46063829787234045,0.37571183
0.05513196480938416,0.46063829787234045,0.3757114
0.05513196480938416,0.6531914893617021,0.3643694
0.05571847507331378,0.6531914893617021,0.3643465
0.05571847507331378,0.6574468085106383,0.36411095
0.0563049853372434,0.6574468085106383,0.36409664
0.0563049853372434,0.675531914893617,0.36313945
0.05689149560117302,0.675531914893617,0.3630412
0.05689149560117302,0.8595744680851064,0.3486551
0.05806451612903226,0.8595744680851064,0.34831253
0.05806451612903226,0.8627659574468085,0.34814408
0.05923753665689149,0.8627659574468085,0.34811655
0.05923753665689149,0.8638297872340426,0.34810162
0.05982404692082111,0.8638297872340426,0.34801716
0.05982404692082111,0.8648936170212767,0.34796798
0.06041055718475073,0.8648936170212767,0.3475357
0.06041055718475073,0.8723404255319149,0.3471486
0.06099706744868035,0.8723404255319149,0.34707987
0.06099706744868035,0.8840425531914894,0.34643242
0.06158357771260997,0.8840425531914894,0.34642634
0.06158357771260997,0.8893617021276595,0.34585643
0.06217008797653959,0.8893617021276595,0.3458032
0.06217008797653959,0.898936170212766,0.34517676
0.06275659824046921,0.898936170212766,0.34516394
0.06275659824046921,0.9148936170212766,0.34433848
0.06334310850439882,0.9148936170212766,0.3442579
0.06334310850439882,0.9159574468085107,0.34414357
0.06451612903225806,0.9159574468085107,0.34395018
0.06451612903225806,0.9223404255319149,0.34318304
0.06510263929618769,0.9223404255319149,0.34316602
0.06510263929618769,0.9234042553191489,0.34301847
0.0656891495601173,0.9234042553191489,0.3429287
0.0656891495601173,0.9308510638297872,0.34132233
0.06627565982404691,0.9308510638297872,0.34120592
0.06627565982404691,0.9446808510638298,0.3404441
0.06744868035190615,0.9446808510638298,0.3400617
0.06744868035190615,0.9457446808510638,0.34000802
0.0686217008797654,0.9457446808510638,0.33991668
0.0686217008797654,0.9468085106382979,0.33988252
0.06920821114369502,0.9468085106382979,0.3395752
0.06920821114369502,0.9478723404255319,0.33939332
0.07038123167155426,0.9478723404255319,0.3390764
0.07038123167155426,0.9542553191489361,0.33754012
0.07155425219941348,0.9542553191489361,0.3366812
0.07155425219941348,0.9659574468085106,0.33414397
0.07214076246334311,0.9659574468085106,0.3338918
0.07214076246334311,0.9691489361702128,0.3314481
0.07272727272727272,0.9691489361702128,0.33082905
0.07272727272727272,0.9872340425531915,0.3267552
0.07331378299120235,0.9872340425531915,0.32668072
0.07331378299120235,0.9914893617021276,0.32109374
0.07976539589442816,0.9914893617021276,0.3029593
0.07976539589442816,0.9925531914893617,0.29969817
0.08093841642228738,0.9925531914893617,0.29206544
0.08093841642228738,0.9936170212765958,0.29172125
0.08211143695014662,0.9936170212765958,0.2886376
0.08211143695014662,1.0,0.28635445
1.0,1.0,0.14255074
