Sample,X(ms) [08.01.2012 01:10:26 733 UTC],DB_Measuring.CycleTime_ms
4515,1.32599E+12,121
4516,1.32599E+12,108
4517,1.32599E+12,105
4518,1.32599E+12,109
4519,1.32599E+12,107
4520,1.32599E+12,103
4521,1.32599E+12,111
4522,1.32599E+12,107
4523,1.32599E+12,104
4524,1.32599E+12,113
4525,1.32599E+12,108
4526,1.32599E+12,106
4527,1.32599E+12,112
4528,1.32599E+12,108
4529,1.32599E+12,104
4530,1.32599E+12,111
4531,1.32599E+12,107
4532,1.32599E+12,106
4533,1.32599E+12,121
4534,1.32599E+12,109
4535,1.32599E+12,128
4536,1.32599E+12,122
4537,1.32599E+12,110
4538,1.32599E+12,105
4539,1.32599E+12,113
4540,1.32599E+12,107
4541,1.32599E+12,106
4542,1.32599E+12,111
4543,1.32599E+12,104
4544,1.32599E+12,101
4545,1.32599E+12,110
4546,1.32599E+12,107
4547,1.32599E+12,106
4548,1.32599E+12,117
4549,1.32599E+12,109
4550,1.32599E+12,104
4551,1.32599E+12,110
4552,1.32599E+12,108
4553,1.32599E+12,104
4554,1.32599E+12,110
4555,1.32599E+12,107
4556,1.32599E+12,106
4557,1.32599E+12,111
4558,1.32599E+12,108
4559,1.32599E+12,105
4560,1.32599E+12,115
4561,1.32599E+12,106
4562,1.32599E+12,105
4563,1.32599E+12,112
4564,1.32599E+12,103
4565,1.32599E+12,110
4566,1.32599E+12,110
4567,1.32599E+12,106
4568,1.32599E+12,107
4569,1.32599E+12,108
4570,1.32599E+12,107
4571,1.32599E+12,109
4572,1.32599E+12,110
4573,1.32599E+12,108
4574,1.32599E+12,109
4575,1.32599E+12,107
4576,1.32599E+12,106
4577,1.32599E+12,108
4578,1.32599E+12,107
4579,1.32599E+12,106
4580,1.32599E+12,107
4581,1.32599E+12,110
4582,1.32599E+12,110
4583,1.32599E+12,107
4584,1.32599E+12,114
4585,1.32599E+12,105
4586,1.32599E+12,105
4587,1.32599E+12,111
4588,1.32599E+12,104
4589,1.32599E+12,107
4590,1.32599E+12,111
4591,1.32599E+12,104
4592,1.32599E+12,105
4593,1.32599E+12,111
4594,1.32599E+12,109
4595,1.32599E+12,107
4596,1.32599E+12,112
4597,1.32599E+12,104
4598,1.32599E+12,108
4599,1.32599E+12,111
4600,1.32599E+12,105
4601,1.32599E+12,105
4602,1.32599E+12,112
4603,1.32599E+12,104
4604,1.32599E+12,107
4605,1.32599E+12,108
4606,1.32599E+12,113
4607,1.32599E+12,108
4608,1.32599E+12,107
4609,1.32599E+12,108
4610,1.32599E+12,105
4611,1.32599E+12,107
4612,1.32599E+12,109
4613,1.32599E+12,106
4614,1.32599E+12,109
4615,1.32599E+12,105
4616,1.32599E+12,109
4617,1.32599E+12,111
4618,1.32599E+12,110
4619,1.32599E+12,105
4620,1.32599E+12,108
4621,1.32599E+12,108
4622,1.32599E+12,107
4623,1.32599E+12,108
4624,1.32599E+12,109
4625,1.32599E+12,106
4626,1.32599E+12,108
4627,1.32599E+12,109
4628,1.32599E+12,108
4629,1.32599E+12,112
4630,1.32599E+12,105
4631,1.32599E+12,108
4632,1.32599E+12,107
4633,1.32599E+12,109
4634,1.32599E+12,105
4635,1.32599E+12,107
4636,1.32599E+12,107
4637,1.32599E+12,106
4638,1.32599E+12,107
4639,1.32599E+12,110
4640,1.32599E+12,107
4641,1.32599E+12,109
4642,1.32599E+12,109
4643,1.32599E+12,109
4644,1.32599E+12,112
4645,1.32599E+12,104
4646,1.32599E+12,106
4647,1.32599E+12,112
4648,1.32599E+12,106
4649,1.32599E+12,107
4650,1.32599E+12,112
4651,1.32599E+12,107
4652,1.32599E+12,107
4653,1.32599E+12,113
4654,1.32599E+12,104
4655,1.32599E+12,105
