4462,1.76555E+12,12
4463,1.76555E+12,12
4464,1.76555E+12,12
4465,1.76555E+12,11
4466,1.76555E+12,12
4467,1.76555E+12,13
4468,1.76555E+12,13
4469,1.76555E+12,12
4470,1.76555E+12,12
4471,1.76555E+12,12
4472,1.76555E+12,13
4473,1.76555E+12,13
4474,1.76555E+12,12
4475,1.76555E+12,12
4476,1.76555E+12,12
4477,1.76555E+12,13
4478,1.76555E+12,12
4479,1.76555E+12,13
4480,1.76555E+12,13
4481,1.76555E+12,13
4482,1.76555E+12,13
4483,1.76555E+12,13
4484,1.76555E+12,12
4485,1.76555E+12,13
4486,1.76555E+12,13
4487,1.76555E+12,12
4488,1.76555E+12,12
4489,1.76555E+12,12
4490,1.76555E+12,12
4491,1.76555E+12,12
4492,1.76555E+12,12
4493,1.76555E+12,13
4494,1.76555E+12,12
4495,1.76555E+12,11
4496,1.76555E+12,12
4497,1.76555E+12,12
4498,1.76555E+12,13
4499,1.76555E+12,12
4500,1.76555E+12,12
4501,1.76555E+12,12
4502,1.76555E+12,12
4503,1.76555E+12,12
4504,1.76555E+12,12
4505,1.76555E+12,12
4506,1.76555E+12,12
4507,1.76555E+12,12
4508,1.76555E+12,12
4509,1.76555E+12,11
4510,1.76555E+12,12
4511,1.76555E+12,12
4512,1.76555E+12,13
4513,1.76555E+12,12
4514,1.76555E+12,13
4515,1.76555E+12,12
4516,1.76555E+12,12
4517,1.76555E+12,12
4518,1.76555E+12,12
4519,1.76555E+12,13
4520,1.76555E+12,13
4521,1.76555E+12,13
4522,1.76555E+12,15
4523,1.76555E+12,13
4524,1.76555E+12,12
4525,1.76555E+12,13
4526,1.76555E+12,12
4527,1.76555E+12,11
4528,1.76555E+12,11
4529,1.76555E+12,12
4530,1.76555E+12,12
4531,1.76555E+12,12
4532,1.76555E+12,12
4533,1.76555E+12,12
4534,1.76555E+12,12
4535,1.76555E+12,12
4536,1.76555E+12,11
4537,1.76555E+12,12
4538,1.76555E+12,12
4539,1.76555E+12,12
4540,1.76555E+12,12
4541,1.76555E+12,12
4542,1.76555E+12,12
4543,1.76555E+12,13
4544,1.76555E+12,12
4545,1.76555E+12,12
4546,1.76555E+12,13
4547,1.76555E+12,15
4548,1.76555E+12,13
4549,1.76555E+12,12
4550,1.76555E+12,12
4551,1.76555E+12,12
4552,1.76555E+12,13
4553,1.76555E+12,13
4554,1.76555E+12,13
4555,1.76555E+12,13
4556,1.76555E+12,13
4557,1.76555E+12,13
4558,1.76555E+12,13
4559,1.76555E+12,13
4560,1.76555E+12,12
4561,1.76555E+12,13
4562,1.76555E+12,13
4563,1.76555E+12,13
4564,1.76555E+12,12
4565,1.76555E+12,12
4566,1.76555E+12,12
4567,1.76555E+12,14
4568,1.76555E+12,14
4569,1.76555E+12,14
4570,1.76555E+12,13
4571,1.76555E+12,13
4572,1.76555E+12,12
4573,1.76555E+12,12
4574,1.76555E+12,11
4575,1.76555E+12,12
4576,1.76555E+12,12
4577,1.76555E+12,11
4578,1.76555E+12,12
4579,1.76555E+12,13
4580,1.76555E+12,12
4581,1.76555E+12,12
4582,1.76555E+12,12
4583,1.76555E+12,13
4584,1.76555E+12,12
4585,1.76555E+12,13
4586,1.76555E+12,12
4587,1.76555E+12,11
4588,1.76555E+12,11
4589,1.76555E+12,12
4590,1.76555E+12,12
4591,1.76555E+12,12
4592,1.76555E+12,11
4593,1.76555E+12,11
4594,1.76555E+12,12
4595,1.76555E+12,11
4596,1.76555E+12,12
4597,1.76555E+12,12
4598,1.76555E+12,12
4599,1.76555E+12,13
4600,1.76555E+12,12
4601,1.76555E+12,12
4602,1.76555E+12,12
4603,1.76555E+12,12
4604,1.76555E+12,12
4605,1.76555E+12,12
4606,1.76555E+12,12
4607,1.76555E+12,12
4608,1.76555E+12,13
4609,1.76555E+12,12
4610,1.76555E+12,12
4611,1.76555E+12,12
4612,1.76555E+12,12
4613,1.76555E+12,12
4614,1.76555E+12,13
4615,1.76555E+12,13
4616,1.76555E+12,12
4617,1.76555E+12,12
4618,1.76555E+12,11
4619,1.76555E+12,11
4620,1.76555E+12,12
4621,1.76555E+12,12
4622,1.76555E+12,12
4623,1.76555E+12,12
4624,1.76555E+12,12
4625,1.76555E+12,11
4626,1.76555E+12,11
4627,1.76555E+12,13
4628,1.76555E+12,11
4629,1.76555E+12,11
4630,1.76555E+12,12
4631,1.76555E+12,12
4632,1.76555E+12,13
4633,1.76555E+12,13
4634,1.76555E+12,12
4635,1.76555E+12,12
4636,1.76555E+12,11
4637,1.76555E+12,11
4638,1.76555E+12,11
4639,1.76555E+12,12
4640,1.76555E+12,12
4641,1.76555E+12,12
4642,1.76555E+12,12
4643,1.76555E+12,12
4644,1.76555E+12,13
4645,1.76555E+12,11
4646,1.76555E+12,12
4647,1.76555E+12,13
4648,1.76555E+12,12
4649,1.76555E+12,13
4650,1.76555E+12,15
4651,1.76555E+12,13
4652,1.76555E+12,12
4653,1.76555E+12,12
4654,1.76555E+12,12
4655,1.76555E+12,14
4656,1.76555E+12,12
4657,1.76555E+12,12
4658,1.76555E+12,11
4659,1.76555E+12,11
