Sample,X(ms) [11.12.2025 11:37:34 111 UTC],DB_Measuring.CycleTime_ms
6512,1.76545E+12,12
6513,1.76545E+12,13
6514,1.76545E+12,13
6515,1.76545E+12,12
6516,1.76545E+12,13
6517,1.76545E+12,13
6518,1.76545E+12,13
6519,1.76545E+12,12
6520,1.76545E+12,13
6521,1.76545E+12,14
6522,1.76545E+12,12
6523,1.76545E+12,13
6524,1.76545E+12,13
6525,1.76545E+12,12
6526,1.76545E+12,12
6527,1.76545E+12,13
6528,1.76545E+12,13
6529,1.76545E+12,13
6530,1.76545E+12,13
6531,1.76545E+12,13
6532,1.76545E+12,13
6533,1.76545E+12,14
6534,1.76545E+12,13
6535,1.76545E+12,13
6536,1.76545E+12,13
6537,1.76545E+12,13
6538,1.76545E+12,13
6539,1.76545E+12,12
6540,1.76545E+12,13
6541,1.76545E+12,12
6542,1.76545E+12,12
6543,1.76545E+12,13
6544,1.76545E+12,12
6545,1.76545E+12,14
6546,1.76545E+12,13
6547,1.76545E+12,12
6548,1.76545E+12,12
6549,1.76545E+12,12
6550,1.76545E+12,12
6551,1.76545E+12,12
6552,1.76545E+12,12
6553,1.76545E+12,12
6554,1.76545E+12,13
6555,1.76545E+12,12
6556,1.76545E+12,12
6557,1.76545E+12,12
6558,1.76545E+12,13
6559,1.76545E+12,12
6560,1.76545E+12,12
6561,1.76545E+12,13
6562,1.76545E+12,12
6563,1.76545E+12,13
6564,1.76545E+12,12
6565,1.76545E+12,13
6566,1.76545E+12,12
6567,1.76545E+12,13
6568,1.76545E+12,12
6569,1.76545E+12,12
6570,1.76545E+12,12
6571,1.76545E+12,13
6572,1.76545E+12,12
6573,1.76545E+12,12
6574,1.76545E+12,12
6575,1.76545E+12,12
6576,1.76545E+12,13
6577,1.76545E+12,13
6578,1.76545E+12,13
6579,1.76545E+12,12
6580,1.76545E+12,13
6581,1.76545E+12,13
6582,1.76545E+12,13
6583,1.76545E+12,12
6584,1.76545E+12,13
6585,1.76545E+12,13
6586,1.76545E+12,12
6587,1.76545E+12,13
6588,1.76545E+12,12
6589,1.76545E+12,13
6590,1.76545E+12,12
6591,1.76545E+12,12
6592,1.76545E+12,12
6593,1.76545E+12,14
6594,1.76545E+12,13
6595,1.76545E+12,12
6596,1.76545E+12,12
6597,1.76545E+12,12
6598,1.76545E+12,12
6599,1.76545E+12,12
6600,1.76545E+12,13
6601,1.76545E+12,13
6602,1.76545E+12,13
6603,1.76545E+12,12
6604,1.76545E+12,12
6605,1.76545E+12,12
6606,1.76545E+12,12
6607,1.76545E+12,12
6608,1.76545E+12,12
6609,1.76545E+12,13
6610,1.76545E+12,13
6611,1.76545E+12,12
6612,1.76545E+12,12
6613,1.76545E+12,12
6614,1.76545E+12,12
6615,1.76545E+12,13
6616,1.76545E+12,12
6617,1.76545E+12,13
6618,1.76545E+12,13
6619,1.76545E+12,12
6620,1.76545E+12,12
6621,1.76545E+12,12
6622,1.76545E+12,12
6623,1.76545E+12,13
6624,1.76545E+12,12
6625,1.76545E+12,12
6626,1.76545E+12,12
