Sample,X(ms) [04.01.2012 02:58:49 093 UTC],DB_Measuring.CycleTime_ms
8715,1.32565E+12,242
8716,1.32565E+12,223
8717,1.32565E+12,232
8718,1.32565E+12,231
8719,1.32565E+12,240
8720,1.32565E+12,223
8721,1.32565E+12,233
8722,1.32565E+12,227
8723,1.32565E+12,232
8724,1.32565E+12,250
8725,1.32565E+12,261
8726,1.32565E+12,227
8727,1.32565E+12,227
8728,1.32565E+12,232
8729,1.32565E+12,234
8730,1.32565E+12,233
8731,1.32565E+12,227
8732,1.32565E+12,227
8733,1.32565E+12,229
8734,1.32565E+12,240
8735,1.32565E+12,223
8736,1.32565E+12,232
8737,1.32565E+12,229
8738,1.32565E+12,231
8739,1.32565E+12,230
8740,1.32565E+12,233
8741,1.32565E+12,230
8742,1.32565E+12,232
8743,1.32565E+12,222
8744,1.32565E+12,237
8745,1.32565E+12,231
8746,1.32565E+12,226
8747,1.32565E+12,226
8748,1.32565E+12,231
8749,1.32565E+12,233
8750,1.32565E+12,232
8751,1.32565E+12,225
8752,1.32565E+12,233
8753,1.32565E+12,223
8754,1.32565E+12,233
8755,1.32565E+12,231
8756,1.32565E+12,233
8757,1.32565E+12,223
8758,1.32565E+12,231
8759,1.32565E+12,229
8760,1.32565E+12,237
8761,1.32565E+12,226
8762,1.32565E+12,232
8763,1.32565E+12,227
8764,1.32565E+12,229
8765,1.32565E+12,235
8766,1.32565E+12,234
8767,1.32565E+12,222
8768,1.32565E+12,234
8769,1.32565E+12,227
8770,1.32565E+12,241
8771,1.32565E+12,225
8772,1.32565E+12,233
8773,1.32565E+12,227
8774,1.32565E+12,232
8775,1.32565E+12,229
8776,1.32565E+12,236
8777,1.32565E+12,227
8778,1.32565E+12,227
8779,1.32565E+12,227
8780,1.32565E+12,241
8781,1.32565E+12,230
8782,1.32565E+12,227
8783,1.32565E+12,228
8784,1.32565E+12,233
8785,1.32565E+12,229
8786,1.32565E+12,235
8787,1.32565E+12,227
8788,1.32565E+12,234
8789,1.32565E+12,224
8790,1.32565E+12,236
8791,1.32565E+12,235
8792,1.32565E+12,228
8793,1.32565E+12,228
8794,1.32565E+12,232
8795,1.32565E+12,225
8796,1.32565E+12,240
8797,1.32565E+12,227
8798,1.32565E+12,231
8799,1.32565E+12,225
8800,1.32565E+12,232
8801,1.32565E+12,236
8802,1.32565E+12,233
8803,1.32565E+12,226
8804,1.32565E+12,230
8805,1.32565E+12,227
8806,1.32565E+12,235
8807,1.32565E+12,231
8808,1.32565E+12,232
8809,1.32565E+12,227
8810,1.32565E+12,227
8811,1.32565E+12,237
8812,1.32565E+12,235
8813,1.32565E+12,224
8814,1.32565E+12,231
8815,1.32565E+12,230
8816,1.32565E+12,237
8817,1.32565E+12,226
8818,1.32565E+12,231
8819,1.32565E+12,230
8820,1.32565E+12,227
8821,1.32565E+12,232
8822,1.32565E+12,236
8823,1.32565E+12,231
8824,1.32565E+12,227
8825,1.32565E+12,226
8826,1.32565E+12,234
8827,1.32565E+12,232
8828,1.32565E+12,232
8829,1.32565E+12,227
8830,1.32565E+12,234
8831,1.32565E+12,227
8832,1.32565E+12,237
8833,1.32565E+12,228
8834,1.32565E+12,229
8835,1.32565E+12,228
8836,1.32565E+12,231
8837,1.32565E+12,236
8838,1.32565E+12,231
8839,1.32565E+12,227
8840,1.32565E+12,232
8841,1.32565E+12,227
8842,1.32565E+12,238
8843,1.32565E+12,228
8844,1.32565E+12,232
8845,1.32565E+12,222
8846,1.32565E+12,235
8847,1.32565E+12,234
8848,1.32565E+12,234
8849,1.32565E+12,223
8850,1.32565E+12,234
8851,1.32565E+12,227
8852,1.32565E+12,237
8853,1.32565E+12,224
8854,1.32565E+12,233
8855,1.32565E+12,227
8856,1.32565E+12,227
8857,1.32565E+12,232
8858,1.32565E+12,238
8859,1.32565E+12,226
8860,1.32565E+12,227
8861,1.32565E+12,226
8862,1.32565E+12,235
8863,1.32565E+12,227
8864,1.32565E+12,231
8865,1.32565E+12,226
8866,1.32565E+12,235
8867,1.32565E+12,224
8868,1.32565E+12,239
8869,1.32565E+12,229
8870,1.32565E+12,233
8871,1.32565E+12,222
8872,1.32565E+12,232
8873,1.32565E+12,238
8874,1.32565E+12,229
8875,1.32565E+12,226
8876,1.32565E+12,233
8877,1.32565E+12,228
8878,1.32565E+12,237
8879,1.32565E+12,228
8880,1.32565E+12,233
8881,1.32565E+12,229
8882,1.32565E+12,228
8883,1.32565E+12,234
8884,1.32565E+12,232
8885,1.32565E+12,225
8886,1.32565E+12,231
8887,1.32565E+12,226
8888,1.32565E+12,239
8889,1.32565E+12,228
8890,1.32565E+12,231
8891,1.32565E+12,228
8892,1.32565E+12,227
8893,1.32565E+12,236
8894,1.32565E+12,235
8895,1.32565E+12,227
8896,1.32565E+12,228
8897,1.32565E+12,229
8898,1.32565E+12,236
8899,1.32565E+12,234
8900,1.32565E+12,228
8901,1.32565E+12,230
8902,1.32565E+12,231
8903,1.32565E+12,225
8904,1.32565E+12,242
8905,1.32565E+12,227
8906,1.32565E+12,232
8907,1.32565E+12,224
8908,1.32565E+12,234
8909,1.32565E+12,236
8910,1.32565E+12,233
8911,1.32565E+12,223
8912,1.32565E+12,234
8913,1.32565E+12,228
8914,1.32565E+12,235
8915,1.32565E+12,229
8916,1.32565E+12,234
8917,1.32565E+12,228
8918,1.32565E+12,227
8919,1.32565E+12,236
8920,1.32565E+12,236
8921,1.32565E+12,224
8922,1.32565E+12,231
8923,1.32565E+12,227
8924,1.32565E+12,241
8925,1.32565E+12,225
8926,1.32565E+12,233
8927,1.32565E+12,227
8928,1.32565E+12,230
8929,1.32565E+12,232
8930,1.32565E+12,234
8931,1.32565E+12,228
8932,1.32565E+12,231
8933,1.32565E+12,227
8934,1.32565E+12,237
8935,1.32565E+12,227
