Sample,X(ms) [06.01.2012 05:07:01 622 UTC],DB_Measuring.CycleTime_ms
5042,1.32583E+12,1115
5043,1.32583E+12,1100
5044,1.32583E+12,1139
5045,1.32583E+12,1095
5046,1.32583E+12,1099
5047,1.32583E+12,1098
5048,1.32583E+12,1100
5049,1.32583E+12,1097
5050,1.32583E+12,1102
5051,1.32583E+12,1098
5052,1.32583E+12,1102
5053,1.32583E+12,1098
5054,1.32583E+12,1097
5055,1.32583E+12,1095
5056,1.32583E+12,1102
5057,1.32583E+12,1094
5058,1.32583E+12,1096
5059,1.32583E+12,1094
5060,1.32583E+12,1094
5061,1.32583E+12,1099
5062,1.32583E+12,1100
5063,1.32583E+12,1095
5064,1.32583E+12,1098
5065,1.32583E+12,1100
5066,1.32583E+12,1101
5067,1.32583E+12,1096
5068,1.32583E+12,1099
5069,1.32583E+12,1094
5070,1.32583E+12,1102
5071,1.32583E+12,1106
5072,1.32583E+12,1101
5073,1.32583E+12,1097
5074,1.32583E+12,1106
5075,1.32583E+12,1101
5076,1.32583E+12,1102
5077,1.32583E+12,1098
5078,1.32583E+12,1104
5079,1.32583E+12,1101
5080,1.32583E+12,1102
5081,1.32583E+12,1095
5082,1.32583E+12,1101
5083,1.32583E+12,1098
5084,1.32583E+12,1101
5085,1.32583E+12,1098
5086,1.32583E+12,1101
5087,1.32583E+12,1098
5088,1.32583E+12,1106
5089,1.32583E+12,1099
5090,1.32583E+12,1104
5091,1.32583E+12,1099
5092,1.32583E+12,1105
5093,1.32583E+12,1099
5094,1.32583E+12,1103
5095,1.32583E+12,1099
5096,1.32583E+12,1103
5097,1.32583E+12,1103
5098,1.32583E+12,1103
5099,1.32583E+12,1095
5100,1.32583E+12,1100
5101,1.32583E+12,1099
5102,1.32583E+12,1106
5103,1.32583E+12,1097
5104,1.32583E+12,1102
5105,1.32583E+12,1095
5106,1.32583E+12,1105
5107,1.32583E+12,1097
5108,1.32583E+12,1103
5109,1.32583E+12,1102
5110,1.32583E+12,1106
5111,1.32583E+12,1101
5112,1.32583E+12,1101
5113,1.32583E+12,1096
5114,1.32583E+12,1101
5115,1.32583E+12,1100
5116,1.32583E+12,1104
5117,1.32583E+12,1098
5118,1.32583E+12,1105
5119,1.32583E+12,1102
5120,1.32583E+12,1104
5121,1.32583E+12,1101
5122,1.32583E+12,1101
5123,1.32583E+12,1100
5124,1.32583E+12,1105
5125,1.32583E+12,1098
5126,1.32583E+12,1098
5127,1.32583E+12,1095
5128,1.32583E+12,1098
5129,1.32583E+12,1099
5130,1.32583E+12,1104
5131,1.32583E+12,1099
5132,1.32583E+12,1104
5133,1.32583E+12,1100
5134,1.32583E+12,1106
5135,1.32583E+12,1099
5136,1.32583E+12,1102
5137,1.32583E+12,1101
5138,1.32583E+12,1104
5139,1.32583E+12,1099
5140,1.32583E+12,1101
5141,1.32583E+12,1101
5142,1.32583E+12,1101
5143,1.32583E+12,1100
5144,1.32583E+12,1105
5145,1.32583E+12,1099
5146,1.32583E+12,1106
5147,1.32583E+12,1101
5148,1.32583E+12,1102
5149,1.32583E+12,1096
5150,1.32583E+12,1103
5151,1.32583E+12,1097
5152,1.32583E+12,1104
5153,1.32583E+12,1099
5154,1.32583E+12,1102
5155,1.32583E+12,1100
5156,1.32583E+12,1101
5157,1.32583E+12,1100
5158,1.32583E+12,1102
5159,1.32583E+12,1099
5160,1.32583E+12,1104
5161,1.32583E+12,1099
5162,1.32583E+12,1104
5163,1.32583E+12,1099
5164,1.32583E+12,1105
5165,1.32583E+12,1101
5166,1.32583E+12,1103
5167,1.32583E+12,1098
5168,1.32583E+12,1102
5169,1.32583E+12,1096
5170,1.32583E+12,1101
5171,1.32583E+12,1097
5172,1.32583E+12,1100
5173,1.32583E+12,1097
5174,1.32583E+12,1101
5175,1.32583E+12,1100
