Sample,X(ms) [06.01.2012 22:56:18 163 UTC],DB_Measuring.CycleTime_ms
6411,1.32589E+12,139
6412,1.32589E+12,124
6413,1.32589E+12,120
6414,1.32589E+12,120
6415,1.32589E+12,118
6416,1.32589E+12,125
6417,1.32589E+12,119
6418,1.32589E+12,130
6419,1.32589E+12,119
6420,1.32589E+12,122
6421,1.32589E+12,122
6422,1.32589E+12,121
6423,1.32589E+12,121
6424,1.32589E+12,119
6425,1.32589E+12,122
6426,1.32589E+12,123
6427,1.32589E+12,132
6428,1.32589E+12,121
6429,1.32589E+12,137
6430,1.32589E+12,140
6431,1.32589E+12,121
6432,1.32589E+12,120
6433,1.32589E+12,126
6434,1.32589E+12,117
6435,1.32589E+12,122
6436,1.32589E+12,123
6437,1.32589E+12,124
6438,1.32589E+12,122
6439,1.32589E+12,124
6440,1.32589E+12,118
6441,1.32589E+12,123
6442,1.32589E+12,122
6443,1.32589E+12,118
6444,1.32589E+12,127
6445,1.32589E+12,115
6446,1.32589E+12,120
6447,1.32589E+12,132
6448,1.32589E+12,117
6449,1.32589E+12,126
6450,1.32589E+12,117
6451,1.32589E+12,122
6452,1.32589E+12,122
6453,1.32589E+12,122
6454,1.32589E+12,123
6455,1.32589E+12,121
6456,1.32589E+12,117
6457,1.32589E+12,130
6458,1.32589E+12,119
6459,1.32589E+12,119
6460,1.32589E+12,124
6461,1.32589E+12,121
6462,1.32589E+12,118
6463,1.32589E+12,124
6464,1.32589E+12,118
6465,1.32589E+12,125
6466,1.32589E+12,121
6467,1.32589E+12,123
6468,1.32589E+12,121
6469,1.32589E+12,123
6470,1.32589E+12,121
6471,1.32589E+12,119
6472,1.32589E+12,120
6473,1.32589E+12,122
6474,1.32589E+12,116
6475,1.32589E+12,121
6476,1.32589E+12,130
6477,1.32589E+12,121
6478,1.32589E+12,121
6479,1.32589E+12,122
6480,1.32589E+12,123
6481,1.32589E+12,118
6482,1.32589E+12,125
6483,1.32589E+12,120
6484,1.32589E+12,123
6485,1.32589E+12,124
6486,1.32589E+12,124
6487,1.32589E+12,121
6488,1.32589E+12,120
6489,1.32589E+12,121
6490,1.32589E+12,122
6491,1.32589E+12,124
6492,1.32589E+12,119
6493,1.32589E+12,126
6494,1.32589E+12,118
6495,1.32589E+12,128
6496,1.32589E+12,120
6497,1.32589E+12,122
6498,1.32589E+12,124
6499,1.32589E+12,122
6500,1.32589E+12,121
6501,1.32589E+12,122
6502,1.32589E+12,119
6503,1.32589E+12,126
6504,1.32589E+12,118
6505,1.32589E+12,128
6506,1.32589E+12,122
6507,1.32589E+12,121
6508,1.32589E+12,121
6509,1.32589E+12,122
6510,1.32589E+12,120
6511,1.32589E+12,123
6512,1.32589E+12,121
6513,1.32589E+12,120
6514,1.32589E+12,123
6515,1.32589E+12,122
6516,1.32589E+12,123
6517,1.32589E+12,120
6518,1.32589E+12,121
6519,1.32589E+12,121
6520,1.32589E+12,124
6521,1.32589E+12,118
6522,1.32589E+12,123
6523,1.32589E+12,121
6524,1.32589E+12,122
6525,1.32589E+12,122
6526,1.32589E+12,123
6527,1.32589E+12,127
6528,1.32589E+12,118
6529,1.32589E+12,123
6530,1.32589E+12,121
6531,1.32589E+12,121
6532,1.32589E+12,123
6533,1.32589E+12,119
6534,1.32589E+12,121
6535,1.32589E+12,122
6536,1.32589E+12,125
6537,1.32589E+12,119
6538,1.32589E+12,125
6539,1.32589E+12,118
6540,1.32589E+12,125
6541,1.32589E+12,117
6542,1.32589E+12,124
6543,1.32589E+12,122
6544,1.32589E+12,119
6545,1.32589E+12,119
6546,1.32589E+12,125
6547,1.32589E+12,121
6548,1.32589E+12,125
6549,1.32589E+12,117
6550,1.32589E+12,125
6551,1.32589E+12,121
6552,1.32589E+12,123
6553,1.32589E+12,121
6554,1.32589E+12,120
6555,1.32589E+12,120
6556,1.32589E+12,124
6557,1.32589E+12,125
6558,1.32589E+12,118
6559,1.32589E+12,125
6560,1.32589E+12,118
6561,1.32589E+12,126
6562,1.32589E+12,118
6563,1.32589E+12,121
6564,1.32589E+12,126
6565,1.32589E+12,120
6566,1.32589E+12,125
6567,1.32589E+12,124
6568,1.32589E+12,116
6569,1.32589E+12,126
6570,1.32589E+12,118
6571,1.32589E+12,122
6572,1.32589E+12,122
6573,1.32589E+12,123
6574,1.32589E+12,117
6575,1.32589E+12,126
6576,1.32589E+12,120
6577,1.32589E+12,124
6578,1.32589E+12,122
6579,1.32589E+12,122
6580,1.32589E+12,124
6581,1.32589E+12,118
6582,1.32589E+12,119
6583,1.32589E+12,125
6584,1.32589E+12,117
6585,1.32589E+12,123
