fpr,tpr,threshold
0.0,0.0,inf
0.0005730659025787965,0.0,0.79360014
0.009742120343839542,0.0,0.6045478
0.009742120343839542,0.002127659574468085,0.5759865
0.010315186246418338,0.002127659574468085,0.5753652
0.010315186246418338,0.011702127659574468,0.5487484
0.010888252148997135,0.011702127659574468,0.5394697
0.010888252148997135,0.026595744680851064,0.52665025
0.011461318051575931,0.026595744680851064,0.525858
0.011461318051575931,0.02872340425531915,0.52010006
0.03667621776504298,0.02872340425531915,0.46710047
0.03667621776504298,0.031914893617021274,0.45855236
0.04126074498567335,0.031914893617021274,0.44501695
0.04126074498567335,0.03297872340425532,0.44444194
0.042406876790830945,0.03297872340425532,0.44258538
0.042406876790830945,0.03404255319148936,0.44131827
0.04297994269340974,0.03404255319148936,0.44093266
0.04297994269340974,0.04468085106382979,0.43687433
0.04355300859598854,0.04468085106382979,0.43658757
0.04355300859598854,0.07446808510638298,0.4164999
0.044126074498567334,0.07446808510638298,0.41622013
0.044126074498567334,0.11914893617021277,0.4063898
0.04527220630372493,0.11914893617021277,0.4056611
0.04527220630372493,0.1202127659574468,0.40565634
0.045845272206303724,0.1202127659574468,0.4056376
0.045845272206303724,0.12127659574468085,0.40523592
0.048137535816618914,0.12127659574468085,0.40441427
0.048137535816618914,0.12340425531914893,0.40401047
0.04871060171919771,0.12340425531914893,0.40363908
0.04871060171919771,0.125531914893617,0.40327483
0.0492836676217765,0.125531914893617,0.4032359
0.0492836676217765,0.13404255319148936,0.4013229
0.0504297994269341,0.13404255319148936,0.40098602
0.0504297994269341,0.14361702127659576,0.3963744
0.05100286532951289,0.14361702127659576,0.39605707
0.05100286532951289,0.22234042553191488,0.38931215
0.05157593123209169,0.22234042553191488,0.3893038
0.05157593123209169,0.2648936170212766,0.38726076
0.052148997134670486,0.2648936170212766,0.3871436
0.052148997134670486,0.3468085106382979,0.38323966
0.05272206303724929,0.3468085106382979,0.3832166
0.05272206303724929,0.39361702127659576,0.37915546
0.05329512893982808,0.39361702127659576,0.37910533
0.05329512893982808,0.4297872340425532,0.3770489
0.053868194842406875,0.4297872340425532,0.37702304
0.053868194842406875,0.5904255319148937,0.36681107
0.054441260744985676,0.5904255319148937,0.366785
0.054441260744985676,0.7148936170212766,0.35965186
0.05501432664756447,0.7148936170212766,0.3596486
0.05501432664756447,0.7457446808510638,0.35837606
0.055587392550143264,0.7457446808510638,0.358373
0.055587392550143264,0.8648936170212767,0.34706995
0.05673352435530086,0.8648936170212767,0.34687406
0.05673352435530086,0.8659574468085106,0.34680375
0.057879656160458454,0.8659574468085106,0.3467396
0.057879656160458454,0.8712765957446809,0.3465328
0.05845272206303725,0.8712765957446809,0.34651738
0.05845272206303725,0.875531914893617,0.34623757
0.05902578796561605,0.875531914893617,0.3462327
0.05902578796561605,0.8829787234042553,0.3457143
0.05959885386819484,0.8829787234042553,0.34569037
0.05959885386819484,0.8914893617021277,0.34521607
0.06017191977077364,0.8914893617021277,0.3451168
0.06017191977077364,0.902127659574468,0.34455538
0.06074498567335244,0.902127659574468,0.34451464
0.06074498567335244,0.9085106382978724,0.34400994
0.06131805157593123,0.9085106382978724,0.34384304
0.06131805157593123,0.9191489361702128,0.3430392
0.061891117478510026,0.9191489361702128,0.3430236
0.061891117478510026,0.9202127659574468,0.3429525
0.06246418338108883,0.9202127659574468,0.342946
0.06246418338108883,0.9212765957446809,0.3428536
0.06303724928366762,0.9212765957446809,0.34278166
0.06303724928366762,0.924468085106383,0.3420909
0.06361031518624642,0.924468085106383,0.34207255
0.06361031518624642,0.925531914893617,0.3420493
0.06418338108882521,0.925531914893617,0.3418863
0.06418338108882521,0.9425531914893617,0.340189
0.06475644699140401,0.9425531914893617,0.34018844
0.06475644699140401,0.9457446808510638,0.33907875
0.06532951289398281,0.9457446808510638,0.33904472
0.06532951289398281,0.9468085106382979,0.33904037
0.0670487106017192,0.9468085106382979,0.3389001
0.0670487106017192,0.9478723404255319,0.33885896
0.06876790830945559,0.9478723404255319,0.33810067
0.06876790830945559,0.9542553191489361,0.33673424
0.06934097421203439,0.9542553191489361,0.33602047
0.06934097421203439,0.9585106382978723,0.33502778
0.06991404011461318,0.9585106382978723,0.33497488
0.06991404011461318,0.9606382978723405,0.33452818
0.07048710601719198,0.9606382978723405,0.33447164
0.07048710601719198,0.9744680851063829,0.32985243
0.07106017191977078,0.9744680851063829,0.32975045
0.07106017191977078,0.9914893617021276,0.32189733
0.07793696275071633,0.9914893617021276,0.29685146
0.07793696275071633,0.9925531914893617,0.2952653
0.07851002865329514,0.9925531914893617,0.29068255
0.07851002865329514,0.9936170212765958,0.28581762
0.08080229226361031,0.9936170212765958,0.28302887
0.08080229226361031,1.0,0.27923554
0.44183381088825213,1.0,0.21121955
0.44297994269340973,1.0,0.21120736
1.0,1.0,0.14479783
